pccvm, r_ncc_health_checks_run_all_gg, Infra PC, ncc health_checks run_all, idx3, Unhealthy, Last updated: : Fri Jul 03 16:02:55 2026 (UTC +0800) (Fails: 3, Errors: 5) 
pccvm, r_mspctl_cluster_health_s3, Infra PC, mspctl cluster health s3, idx057, Unhealthy, LB:false  
pccvm, r_mspctl_cluster_health, Infra PC, mspctl cluster health, idx057, Unhealthy, Core:false Addons:false Extensions:false Node:false LB:false ClusterWorkflow:false  
pccvm, r_mspctl_debug_run, Infra PC, mspctl debug run, idx058, STATUS Not Success, TEST_IPTABLES_ENABLED -> sUCCESS -- TEST_ISCSI_RECORD_LEN -> sUCCESS 
pccvm, r_cs_grep_v_up_gg, Infra PC, cs | grep -v UP, idx059, CVM service(s) down, [{'ip': '123.234.14.2', 'status': 'Down'}] 
pccvm, r_allssh_docker_ps_a_exited_up_gg, Infra PC, allssh 'docker ps -a | grep -v -e Exited -e Up', idx060, Not healthy, {'123.234.14.1': 3, '123.234.14.2': 0, '123.234.14.3': 1} 
pccvm, r_allssh_sudo_kubectl_get_pods_a_gg, Infra PC, allssh sudo kubectl get pods -A, idx061, Pod issues,       ['123.234.14.1: 1', '123.234.14.3: 2'] 
pccvm, r_allssh_df_sdb3_gg, Infra PC, allssh 'df -h /dev/sdb3', idx062, Disk space /dev/sdb3 exceeded,   IP: 338.325.14.1 Filesystem: /dev/sdb3 Use%: 93%    
