server_1, r_ncc_health_checks_run_all_gg, Infra PE, ncc health_checks run_all, idx3, Unhealthy, Last updated: : Fri Jul 03 16:02:55 2026 (UTC +0800) (Fails: 33, Errors: 55) 
server_17, r_ncc_health_checks_run_all_gg, IKC2 Calm PC (OTC), ncc health_checks run_all, idx3, Unhealthy, Last updated: : Fri Jul 03 16:02:55 2026 (UTC +0800) (Fails: 33, Errors: 55) 
server_17, r_mspctl_debug_run_test_exclude_subset, IKC2 Calm PC (OTC), mspctl debug run --test_exclude_subset=hosting_pe, idx098, STATUS Not Success, TEST_PING_REGISTRY_WITHIN_MSP -> xUCCESS -- TEST_PING_REGISTRY_FROM_PC -> FAIL -- TEST_MSP_NETWORK_SEGMENTATION_CONFIG -> FAIL -- TEST_SANITY_MSP_CLUSTER_HEALTH -> FAIL 
server_17, r_allssh_df_kh_grep_elastic_sdb3_gg, IKC2 Calm PC (OTC), allssh 'df -kh | grep -e elastic ', idx099, Elasticsearch function found, 111.222.12.1 --- Elasticsearch function found
111.222.12.2 --- Elasticsearch function found
111.222.12.3 --- Elasticsearch function found 
server_17, r_allssh_ll_calm_backup_gg, IKC2 Calm PC (OTC), allssh 'ls -l /home/nutanix/tmp/calm-bkup', idx100, 
Incomplete backup,  
 192.52.129.1 - cannot access --- 192.52.11.2 -  incomplete backup 
server_17, r_allssh_ls_larth_iam_backup_gg, IKC2 Calm PC (OTC), allssh 'ls -larth /usr/local/nutanix/iam-backup', idx101, No iam-backup found, ['188.185.14.1 cannot access', '188.185.14.2 cannot access', '188.185.14.3 cannot access'] 
server_17, r_allssh_curl_get_catalog_k_P1ASEC018, IKC2 Calm PC (OTC), allssh 'curl -X GET https://P1OSISMZ018.ocloudsvc.gov.sg:5000/v2/_catalog -k', idx102, ALL CVMs to repository ok, [] 
server_17, r_allssh_curl_get_catalog_k_P1SMG025, IKC2 Calm PC (OTC), allssh 'curl -X GET https://P1OSISMZ018.ocloudsvc.gov.sg:5000/v2/_catalog -k', idx102, ALL CVMs to repository ok, [] 
server_17, r_ssh_calm_policy_gg, IKC2 Calm PC (OTC), ssh into Calm Policy VM , ssh <calm policy vm> df -kh, idx103, Threshold exceeded, / (77%) 
