server_7, r_ncc_health_checks_run_all_gg, OSIT Tenant 1 PE, ncc health_checks run_all, idx3, Unhealthy, Last updated: : Fri Jul 03 16:02:55 2026 (UTC +0800) (Fails: 33, Errors: 55) 
server_7, r_hostssh_sudo_ovn_appctl_connection_status, OSIT Tenant 1 PE, hostssh sudo ovn_appctl connection-status, idx6, Connected,  
server_7, r_hostssh_sudo_ovn_appctl_connection_status, OSIT Tenant 1 PE, hostssh sudo ovn_appctl connection-status, idx6, Disconnected, 188.185.10.1 - disconnected;  
